@RELATION activity
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE word64 NUMERIC
@ATTRIBUTE word65 NUMERIC
@ATTRIBUTE word66 NUMERIC
@ATTRIBUTE word67 NUMERIC
@ATTRIBUTE word68 NUMERIC
@ATTRIBUTE word69 NUMERIC
@ATTRIBUTE word70 NUMERIC
@ATTRIBUTE word71 NUMERIC
@ATTRIBUTE word72 NUMERIC
@ATTRIBUTE word73 NUMERIC
@ATTRIBUTE word74 NUMERIC
@ATTRIBUTE word75 NUMERIC
@ATTRIBUTE word76 NUMERIC
@ATTRIBUTE word77 NUMERIC
@ATTRIBUTE word78 NUMERIC
@ATTRIBUTE word79 NUMERIC
@ATTRIBUTE word80 NUMERIC
@ATTRIBUTE word81 NUMERIC
@ATTRIBUTE word82 NUMERIC
@ATTRIBUTE word83 NUMERIC
@ATTRIBUTE word84 NUMERIC
@ATTRIBUTE word85 NUMERIC
@ATTRIBUTE word86 NUMERIC
@ATTRIBUTE word87 NUMERIC
@ATTRIBUTE word88 NUMERIC
@ATTRIBUTE word89 NUMERIC
@ATTRIBUTE word90 NUMERIC
@ATTRIBUTE word91 NUMERIC
@ATTRIBUTE word92 NUMERIC
@ATTRIBUTE word93 NUMERIC
@ATTRIBUTE word94 NUMERIC
@ATTRIBUTE word95 NUMERIC
@ATTRIBUTE word96 NUMERIC
@ATTRIBUTE word97 NUMERIC
@ATTRIBUTE word98 NUMERIC
@ATTRIBUTE word99 NUMERIC
@ATTRIBUTE word100 NUMERIC
@ATTRIBUTE class {0,1}
@DATA
-0.827796,0.657137,0.345849,0.148718,-0.257129,0.208193,0.573441,0.282448,0.290348,-0.0419956,-0.149822,-0.290835,-0.269486,0.170475,-0.150786,-0.416768,-0.448067,0.485176,0.120772,-0.535382,0.703328,0.512148,-0.492158,0.373356,0.465677,-0.174278,0.292217,0.288127,0.409135,-0.343798,0.869272,0.42323,0.0750411,-0.350045,-0.0559805,0.404987,-0.220333,-0.26737,-0.108124,-0.169523,0.245529,0.109265,0.576822,-0.367085,0.334203,-0.172353,0.769597,0.672295,0.154681,0.697222,-0.125037,0.61435,0.271276,0.0253991,0.363115,0.486586,0.194806,-0.0730548,0.147122,-0.109173,-0.119484,-0.08537,0.054907,-0.084879,0.129475,-0.345453,0.170034,0.210107,-0.33375,0.200589,0.478611,-0.135438,-0.192772,-0.276232,0.651732,-0.682286,0.0756071,-0.346024,0.299609,0.453884,-0.136843,-0.00478832,-0.604235,0.402196,-0.179833,-0.475609,-0.0856482,0.0178913,-0.433312,-0.654629,-0.259921,-0.0145499,-0.152126,-0.233182,0.234574,0.0477332,0.318346,0.147964,0.483367,0.0250695,1
-0.524196,0.267861,0.295422,-0.145683,-0.257582,0.186941,0.324583,0.333874,0.0042563,0.0201141,-0.238292,-0.299836,-0.460192,0.206816,-0.330121,-0.333207,-0.258199,0.326226,-0.000802117,-0.0845195,0.476993,0.182278,-0.32087,0.285197,0.13173,-0.28956,0.337145,0.210015,0.40363,-0.185564,0.298226,0.133519,0.217255,-0.467453,-0.0439797,0.273089,-0.281697,-0.0253773,-0.164144,-0.223184,0.280347,0.0709865,0.493963,-0.39648,0.250252,-0.0652617,0.734116,0.425855,0.143851,0.558283,-0.0535012,0.461123,0.274972,-0.168279,0.43339,0.292006,0.55743,-0.139003,0.0644358,-0.280317,-0.170904,-0.230846,-0.0826438,-0.317318,-0.017756,0.161986,0.01966,-0.187024,-0.226946,-0.0230888,0.463228,-0.302337,-0.350104,-0.223216,0.54012,-0.344903,0.072509,-0.0691096,0.147374,0.270217,0.116062,0.0162824,-0.290035,0.25398,-0.0736749,-0.383849,-0.155501,-0.18505,-0.342618,-0.464509,-0.0748921,0.255064,-0.163507,-0.395999,0.278492,-0.173093,0.22373,0.135655,0.220505,0.0679531,1
-1.07078,0.814578,0.747735,0.00581208,-0.491723,0.468343,0.682536,0.627033,0.224428,-0.14575,-0.428903,-0.491041,-0.665862,0.680636,-0.496217,-0.853727,-0.758697,0.647542,0.2057,-0.624835,1.24424,0.429193,-0.777172,0.631546,0.352588,-0.689904,0.659042,0.341723,0.760677,-0.406962,0.806808,0.531135,0.67737,-0.763697,-0.117819,0.655434,-0.138965,-0.389645,-0.320696,-0.335775,0.576835,0.0450454,1.1983,-0.617395,0.925246,0.020235,1.03225,1.16445,0.317294,1.41909,-0.049032,0.692763,0.786927,-0.39062,0.707291,0.909247,0.982029,-0.487212,0.0322898,-0.423645,-0.264021,-0.488578,-0.0685269,-0.262006,-0.00137266,0.569996,0.649168,-0.356834,-0.813492,0.184178,0.752607,-0.375161,-0.869443,-0.476466,1.12099,-0.882121,0.0533033,-0.47892,0.349663,0.963988,-0.201429,-0.00178472,-0.460181,0.64389,-0.212394,-0.835279,-0.238872,0.0079408,-0.791997,-1.2037,-0.470639,0.402081,-0.349268,-0.541547,0.721961,-0.557803,0.277103,0.073617,0.81617,-0.168174,1
-0.763198,0.645036,0.872385,0.0902614,-0.417007,0.511901,0.621472,0.563131,0.230992,-0.212698,-0.51025,-0.570599,-0.363708,0.764903,-0.427987,-0.804208,-0.489513,0.605106,0.0412555,-0.41388,1.01108,0.455201,-0.831983,0.537534,0.443954,-0.46137,0.612647,0.318082,0.72762,-0.374103,0.799092,0.319834,0.629771,-0.79379,-0.308867,0.597827,-0.120399,-0.511247,-0.115976,-0.146664,0.429976,0.121987,0.96274,-0.346439,0.929359,-0.0262514,0.813866,0.958702,0.437157,1.26222,-0.0826603,0.714628,0.732964,-0.24293,0.720688,0.797188,0.926981,-0.456881,-0.0305295,-0.326052,-0.138758,-0.29209,-0.00226172,-0.275191,0.0588744,0.546104,0.613436,-0.398061,-0.682649,0.346101,0.584273,-0.489901,-0.814024,-0.253165,1.00504,-0.954985,0.249861,-0.375612,0.233421,0.967051,-0.242756,-0.0702443,-0.548052,0.676061,-0.136736,-0.582938,-0.161444,-0.142537,-0.804318,-1.20359,-0.328614,0.469112,-0.439964,-0.741762,0.489427,-0.368264,0.553217,-0.106167,0.651443,0.044926,1
-0.845117,0.52046,0.607095,0.173191,-0.500687,0.0833993,0.697297,0.438058,0.160264,-0.0714849,-0.137584,-0.209248,-0.406135,0.188968,-0.191349,-0.554584,-0.524118,0.387968,0.117881,-0.438983,0.786437,0.683287,-0.671371,0.566476,0.372631,-0.235757,0.313102,0.449347,0.492692,-0.353966,0.661975,0.568843,0.426518,-0.628338,-0.148971,0.460342,-0.292728,-0.446615,0.0364089,-0.365977,0.331366,0.131299,0.680938,-0.423047,0.523958,-0.011088,0.613105,0.819157,0.0971178,0.662111,-0.162202,0.569003,0.197859,-0.221368,0.577676,0.623149,0.527766,-0.192521,0.0249076,0.0077086,-0.328462,-0.0715584,-0.00577645,-0.221721,0.153337,0.169916,0.430922,-0.0838734,-0.588999,0.327519,0.66873,-0.222439,-0.379775,-0.230426,0.636127,-0.735366,-0.012814,-0.282073,0.271394,0.680836,-0.110045,0.105004,-0.540296,0.589728,-0.0949384,-0.126379,-0.0720575,-0.149578,-0.585052,-0.777519,-0.512354,0.006443,-0.281522,-0.152376,0.312784,-0.191147,0.191949,0.204463,0.523721,-0.0123299,1
-0.803216,0.50679,0.580779,0.1882,-0.206103,0.130906,0.47697,0.428159,0.333045,-0.129544,-0.232197,-0.426302,-0.34568,0.211634,0.00758973,-0.587792,-0.56784,0.250214,0.128087,-0.467768,0.706005,0.371202,-0.742843,0.664598,0.342195,-0.117055,0.273056,0.451822,0.382002,-0.287666,0.663325,0.341488,0.167505,-0.58353,-0.0708319,0.39987,-0.546316,-0.390342,-0.0137272,-0.113302,0.187794,-0.0338869,0.700572,-0.102573,0.352861,-0.0804214,0.751536,0.936657,-0.0173231,0.897892,-0.253438,0.518065,0.312235,-0.0539014,0.566182,0.535225,0.332025,-0.194331,0.215781,-0.0634719,-0.28619,-0.264284,-0.0977846,-0.0647192,-0.0424726,0.0780128,0.327572,-0.0721669,-0.798902,0.33947,0.381268,-0.283283,-0.226393,-0.293915,0.808578,-0.704326,-0.107372,-0.357567,0.162936,0.549033,-0.263907,-0.189435,-0.509408,0.582311,0.055374,-0.51133,-0.0478763,0.208669,-0.615029,-0.729392,-0.167436,-0.0926677,-0.199997,-0.271939,0.394162,-0.328927,0.335804,0.0218239,0.587129,0.0612941,1
-0.617513,0.553764,0.644887,-0.066404,-0.351112,0.190443,0.475023,0.444828,0.215903,-0.114892,-0.234946,0.0413559,-0.344051,0.434824,-0.280162,-0.244578,-0.329081,0.421677,0.204421,-0.314127,0.557981,0.383895,-0.261396,0.485777,0.187448,-0.052428,0.403834,0.286415,0.306442,-0.232437,0.441614,0.743533,0.201207,-0.415933,-0.0903837,0.244174,-0.354258,-0.263859,0.102828,0.0323,0.10945,-0.128998,0.255192,-0.322039,0.303908,0.204629,0.585877,0.713697,-0.0557588,0.432518,-0.224298,0.495636,0.300806,-0.285482,0.446121,0.60968,0.20577,-0.110506,0.100392,0.00526198,-0.333776,-0.195121,0.0708874,-0.0526689,0.0166496,0.0861306,0.114433,-0.198673,-0.70437,0.103769,0.425896,-0.372238,-0.10403,-0.228898,0.459131,-0.559334,0.0320653,-0.0966589,0.144719,0.460725,-0.305078,-0.123305,-0.459163,0.177445,0.226909,-0.207331,-0.0969161,0.0560069,-0.511811,-0.322121,-0.00387943,0.0721475,-0.368294,-0.30886,0.0773649,-0.0639021,0.0502388,0.244928,0.318049,0.176101,1
-0.454302,0.433858,0.428919,-0.0323991,-0.41452,0.123318,0.602666,0.195903,0.131661,-0.0941451,0.119453,-0.195004,-0.202703,0.260853,-0.136407,-0.449046,-0.143443,0.476821,0.0207643,-0.415926,0.627532,0.451209,-0.291662,0.48799,0.114398,-0.200408,0.303403,0.39873,0.320074,-0.1769,0.356011,0.345159,0.314255,-0.34092,-0.0775196,0.307548,-0.210925,-0.38159,0.00882085,-0.170427,0.0654161,0.125233,0.613482,-0.335137,0.347009,-0.0509429,0.763611,0.63892,-0.0126812,0.346358,0.0502083,0.636416,0.234566,-0.129109,0.272661,0.443466,0.361141,0.0177761,0.0102155,0.17594,-0.10185,0.0507958,-0.0245042,-0.333213,0.121604,0.005393,0.280836,0.0341978,-0.313568,0.0431911,0.40386,-0.22401,-0.205284,-0.131269,0.519186,-0.686636,-0.0108797,-0.133886,0.155917,0.371672,-0.357022,-0.0868108,-0.297737,0.403629,-0.196035,-0.25693,-0.128302,-0.0753444,-0.446962,-0.409319,-0.223144,0.112569,-0.127306,-0.0251896,0.237055,-0.368722,0.177932,0.110878,0.303801,0.143985,1
-0.838549,0.60149,0.560583,0.0462562,-0.338865,0.297507,0.583237,0.461539,0.055411,-0.373532,-0.421671,-0.311796,-0.458884,0.265627,-0.27702,-0.619016,-0.37609,0.587822,0.0983045,-0.448344,0.776891,0.556284,-0.566406,0.590916,0.215995,-0.139248,0.467175,0.397877,0.376741,-0.101833,0.453054,0.606526,0.200563,-0.65844,-0.064063,0.358782,-0.309188,-0.261857,0.199343,-0.188432,0.33311,0.0289444,0.638791,-0.317566,0.496213,0.165702,0.580102,0.83388,0.0114349,0.619435,-0.00664958,0.549184,0.383413,-0.0516364,0.686549,0.606238,0.441894,-0.130198,0.124285,-0.174487,-0.12657,-0.206083,0.120221,-0.0152974,-0.129964,0.139426,0.412182,-0.12068,-0.534134,0.293637,0.540096,-0.198209,-0.333963,-0.10652,0.804578,-0.835712,-0.0755154,-0.304757,0.24916,0.531323,-0.126906,0.0584152,-0.414553,0.494597,-0.110498,-0.557027,-0.016804,0.0785462,-0.506691,-0.853299,-0.313511,0.0174315,-0.318674,-0.245054,0.339803,-0.338534,0.206299,0.14589,0.575642,-0.05826,1
-0.676937,0.646239,0.643999,-0.0352464,-0.182578,0.300074,0.628129,0.245059,0.140143,-0.0527161,-0.350686,-0.200082,-0.459881,0.353923,-0.322249,-0.448385,-0.288871,0.470458,0.0868105,-0.348778,0.658036,0.218604,-0.51596,0.373063,0.00952882,-0.0733591,0.130969,0.376551,0.260333,-0.120714,0.304036,0.65872,0.391906,-0.608982,-0.102919,0.225503,-0.30154,-0.2806,-0.161723,-0.12984,0.260067,0.127515,0.453966,-0.368672,0.353944,-0.0618795,0.732879,0.752953,0.138533,0.562044,-0.151404,0.56304,0.471976,-0.243444,0.61346,0.465419,0.490828,-0.190708,0.0927154,-0.139191,-0.128901,-0.254536,0.0302224,-0.0468317,0.258031,0.234702,0.317869,-0.0477617,-0.521708,0.117575,0.407652,-0.283505,-0.390332,-0.337005,0.607449,-0.560019,0.00197348,-0.392314,0.103567,0.534061,-0.0238174,-0.0625846,-0.348207,0.554941,-0.227101,-0.266886,-0.164839,-0.0940273,-0.504589,-0.676982,-0.178466,-0.143146,-0.335285,-0.338852,0.405897,-0.206837,0.184011,0.083251,0.444235,0.0602157,1
-0.829729,0.746542,0.612704,0.101145,-0.276036,-0.0546222,0.637129,0.381618,0.495678,-0.279293,-0.213462,-0.419224,-0.23222,0.123264,-0.107063,-0.465966,-0.458512,0.342629,0.105568,-0.405183,0.839527,0.529074,-0.707191,0.64958,0.331072,-0.111607,0.44256,0.540659,0.355518,-0.338268,0.603332,0.415084,0.378152,-0.634895,-0.145731,0.221183,-0.211526,-0.409413,0.0271985,-0.125079,0.162289,-0.0749594,0.581031,-0.241541,0.453386,-0.095988,0.531944,0.822569,0.115171,0.555645,-0.235201,0.50811,0.1747,0.0474288,0.603689,0.626606,0.392713,-0.194011,0.045196,0.0575846,-0.322307,-0.21282,0.14057,0.0249032,-0.0549109,0.0412139,0.271595,-0.0693526,-0.500126,0.241518,0.387655,-0.207605,-0.240042,-0.250701,0.607937,-0.611685,0.0741445,-0.22106,0.0311177,0.469115,0.0710356,0.0592104,-0.433208,0.454507,0.051128,-0.441701,-0.167479,0.173894,-0.577128,-0.717676,-0.280446,0.0322844,-0.201335,-0.260851,0.226128,-0.173628,0.311075,0.359915,0.478171,0.136061,1
-0.729669,0.510721,0.52704,-0.200574,-0.224714,0.160408,0.468732,0.439231,-0.0191694,0.112665,-0.391429,-0.30774,-0.403045,0.403419,-0.165365,-0.634646,-0.553625,0.386827,0.276143,-0.238247,0.578013,0.572782,-0.528876,0.493518,0.345736,-0.294485,0.514297,0.326944,0.427787,-0.099534,0.565102,0.488911,0.553748,-0.384647,-0.0802286,0.482493,-0.362636,-0.530753,-0.221867,-0.112221,0.221163,0.30168,0.473963,-0.819935,0.759683,0.0292228,0.763804,0.53284,0.0205794,0.666316,-0.0439724,0.520225,0.317296,-0.28547,0.609908,0.531649,0.574214,-0.205924,0.0730604,-0.250731,-0.357316,-0.215976,-0.153759,-0.26056,0.0887327,0.21685,0.246992,-0.189872,-0.575576,0.0293515,0.66133,0.00498997,-0.227255,-0.21787,0.917833,-0.662275,-0.158037,-0.225812,0.318032,0.649838,-0.218885,-0.0243805,-0.562948,0.518685,-0.0698755,-0.382239,0.107709,0.0940526,-0.62964,-0.807936,-0.151471,0.24631,-0.204445,-0.407457,0.151239,-0.266123,0.264363,0.153396,0.406327,0.0397173,1
-0.936595,0.474921,0.739853,0.119079,-0.46318,0.591673,0.572072,0.321,0.11248,-0.101482,-0.33557,-0.307326,-0.427977,0.436524,-0.301804,-0.686603,-0.641608,0.37617,0.180857,-0.424917,0.960063,0.541732,-0.630601,0.633251,0.354098,-0.381957,0.574007,0.401479,0.419272,-0.434503,0.76163,0.496327,0.230605,-0.737489,-0.305214,0.359662,-0.256763,-0.422336,-0.248998,-0.09862,0.509718,0.0771265,0.654423,-0.55716,0.676809,0.00954277,0.810677,0.782684,0.223699,0.68122,-0.036425,0.600731,0.741636,-0.451166,0.44325,0.788321,0.633934,-0.176882,0.226054,-0.070952,-0.360642,-0.373323,-0.132165,-0.227065,0.119123,0.388915,0.280863,-0.180453,-0.417872,0.35817,0.750541,-0.337927,-0.510121,-0.124793,0.832837,-0.849701,0.167424,-0.362481,0.227525,0.723605,-0.324382,-0.119935,-0.329791,0.427456,-0.29325,-0.386946,-0.202885,0.0164572,-0.679272,-0.850191,-0.309107,0.127774,-0.317169,-0.477671,0.38535,-0.275008,0.217613,0.0594272,0.49769,-0.0533379,1
-0.501898,0.322627,0.451323,-0.168984,-0.2899,0.0813355,0.359204,0.327033,0.0708456,0.00145344,-0.358634,-0.26632,-0.366234,0.461274,-0.109386,-0.284552,-0.271863,0.381966,0.239855,-0.26344,0.469726,0.241425,-0.256297,0.406669,0.0470205,-0.0192105,0.289952,0.247594,0.187338,-0.166621,0.478351,0.364931,0.0560973,-0.292955,-0.000754945,0.130094,-0.120044,-0.144676,-0.182037,-0.0875607,0.00214495,0.101804,0.280468,-0.372868,0.128321,0.0416243,0.508833,0.452995,-0.0254562,0.550017,-0.0631255,0.419307,0.344154,-0.273058,0.377398,0.319059,0.38373,-0.186604,0.123537,-0.149925,-0.1053,-0.0737519,-0.147548,-0.155139,0.0332248,0.0290035,0.376878,-0.224101,-0.396209,0.142133,0.258938,-0.236054,-0.26443,-0.197841,0.440336,-0.465002,-0.101564,-0.0928276,0.0687724,0.306544,-0.104608,-0.0707447,-0.238233,0.160632,0.0697571,-0.445879,-0.0182941,-0.117317,-0.320293,-0.502225,-0.00153483,0.204908,-0.183939,-0.189536,0.395027,-0.00975341,0.297742,0.039557,0.316243,0.0542794,1
-0.703178,0.481657,0.249833,-0.0190755,-0.112361,0.0427891,0.437301,0.428319,0.0484861,0.0273486,-0.342086,-0.387392,-0.489612,0.334303,-0.274452,-0.450771,-0.487208,0.253727,0.195694,-0.507311,0.585292,0.48477,-0.639509,0.380266,0.285022,-0.210225,0.407321,0.350676,0.395295,-0.402381,0.571675,0.277801,0.18217,-0.484596,0.0290967,0.470262,-0.135104,-0.376948,-0.247982,-0.053818,0.307999,0.203876,0.468456,-0.372829,0.438196,-0.129685,0.926036,0.662541,-0.0153951,0.805737,-0.190756,0.635668,0.400035,-0.166089,0.498259,0.366438,0.462079,-0.280835,0.068959,-0.386391,-0.251665,-0.0900856,-0.00744108,-0.298777,-0.0214744,0.00640678,0.412771,-0.0919532,-0.438064,0.291816,0.596842,-0.131748,-0.365293,-0.188562,0.525978,-0.795586,-0.0370473,-0.301496,0.404295,0.689935,-0.110023,0.0690391,-0.205776,0.269926,-0.0780435,-0.282279,0.00346773,-0.147814,-0.601062,-0.655468,-0.32985,0.20923,-0.150541,-0.179638,0.333927,-0.157745,0.491329,0.0806794,0.458402,-0.133153,1
-0.767997,0.444748,0.586773,-0.16414,-0.195713,0.261996,0.486587,0.154325,-0.0404676,-0.135483,-0.3611,-0.216604,-0.485194,0.547896,-0.233993,-0.522143,-0.333105,0.517779,0.0605337,-0.494834,0.762579,0.366872,-0.583279,0.312815,0.11354,-0.158428,0.554907,0.452624,0.519776,-0.170481,0.31485,0.407741,0.343654,-0.448857,-0.0160127,0.470093,-0.465987,-0.501737,-0.321402,-0.318941,0.208551,0.234746,0.699984,-0.37517,0.649091,0.0810364,0.791499,0.750675,-0.0904175,0.733846,0.00894183,0.451189,0.603808,-0.357242,0.479976,0.529031,0.621243,-0.371986,0.237641,-0.309187,-0.271971,-0.340345,0.136651,0.0284197,0.241444,0.412698,0.114738,-0.200178,-0.352782,0.124779,0.500904,-0.0976883,-0.484933,-0.0954233,0.828497,-0.552254,-0.050756,-0.184528,0.100608,0.660738,-0.121177,-0.0327933,-0.439115,0.472036,-0.161098,-0.458981,-0.236019,-0.156266,-0.496395,-0.590888,-0.115266,0.235367,-0.454505,-0.528444,0.385219,-0.27887,0.388621,0.257232,0.429254,0.0388168,1
-0.839481,0.701191,0.551484,0.0330111,-0.339664,0.32402,0.657653,0.482787,0.29506,-0.271808,-0.437555,-0.424817,-0.669535,0.31667,-0.280626,-0.533128,-0.507716,0.415373,0.0573829,-0.42952,0.834741,0.783489,-0.325319,0.476713,0.442278,-0.190925,0.428555,0.395664,0.595575,-0.397017,0.611027,0.547495,0.389672,-0.633726,-0.134506,0.381538,-0.471446,-0.670169,0.0697878,-0.112684,0.39417,0.145468,0.55519,-0.537087,0.572585,0.038314,0.633779,0.935012,0.163892,0.940868,-0.310681,0.547227,0.563819,-0.197444,0.508374,0.809422,0.537082,-0.19377,0.0892176,-0.227168,-0.357897,-0.401419,0.165777,-0.0238427,0.0371129,0.120212,0.40372,-0.35348,-0.73293,0.23516,0.599063,0.0108029,-0.498538,-0.283459,0.78245,-0.860096,-0.10975,-0.379872,0.175749,0.797881,-0.0844428,0.179609,-0.580377,0.570011,-0.00808976,-0.562839,-0.0987231,0.153204,-0.567691,-0.83989,-0.175366,0.333293,-0.12924,-0.429858,0.389595,-0.158514,0.361644,0.0166769,0.546112,0.0623511,1
-0.236361,0.222306,0.0960207,0.141899,0.0168774,-0.35191,0.0918033,-0.0771717,0.229175,-0.110857,0.0377949,0.0634865,0.189852,-0.27482,0.165327,0.120212,0.150442,0.301259,-0.210814,-0.152814,0.0125906,0.0302295,0.131796,-0.0448477,0.250053,0.25699,-0.229426,0.154685,-0.0506947,-0.0805734,0.130497,-0.0186502,-0.294267,-0.0927513,-0.0324677,0.0723229,-0.136644,-0.202605,0.36885,-0.157551,-0.0534917,-0.0104435,0.117715,-0.00760796,-0.0969906,0.0895868,0.116056,0.301588,-0.00202581,0.0450032,-0.285937,0.13965,-0.194341,0.0922782,0.0322062,-0.134686,-0.283675,0.0963211,0.2019,0.190654,-0.233715,-0.166731,0.0811956,-0.056935,-0.0573238,-0.305793,-0.117482,0.000995968,-0.29145,0.0065236,0.0170361,0.0686831,0.174325,-0.0737711,-0.0560141,-0.330938,-0.13462,-0.126155,0.0300715,-0.0757184,0.0471411,-0.0500884,-0.210986,-0.170102,0.257934,-0.0045176,-0.197708,-0.00542463,0.0595062,-0.0887633,-0.0395361,-0.036839,-0.103681,0.0980539,-0.226566,0.32395,0.0403715,0.128144,0.275883,0.162029,1
-0.716812,0.756141,0.741253,0.0268572,-0.328526,0.286656,0.723392,0.414038,0.253014,-0.189851,-0.368305,-0.249564,-0.514557,0.378618,-0.333162,-0.517467,-0.581276,0.349689,0.0810248,-0.417427,0.760581,0.654098,-0.408015,0.61185,0.321694,-0.303421,0.665321,0.455873,0.398492,-0.167476,0.505793,0.483974,0.512739,-0.770834,-0.20495,0.39846,-0.280306,-0.369252,-0.177756,-0.0975441,0.289972,0.0826926,0.514248,-0.411542,0.355018,0.161723,0.792956,0.816492,-0.107379,0.787203,-0.17763,0.679412,0.477737,-0.220748,0.680423,0.736311,0.507572,-0.155273,0.00238054,-0.255611,-0.168519,-0.267773,-0.0941282,-0.302525,-0.0700618,0.180405,0.329778,-0.140972,-0.561338,0.149706,0.641649,-0.193628,-0.424198,-0.251813,0.672019,-0.627353,-0.0340419,-0.190102,0.14167,0.443519,-0.0787187,-0.0637453,-0.48284,0.442182,-0.019488,-0.572453,-0.0550572,-0.0335319,-0.498327,-0.822125,-0.243002,0.174621,-0.317331,-0.342208,0.448965,-0.264324,0.426067,0.350012,0.531425,0.0671349,1
-0.589086,0.454047,0.49713,-0.0093944,-0.335309,0.176121,0.708142,0.334505,0.17239,-0.189472,-0.246333,-0.241091,-0.429387,0.346045,-0.259806,-0.502893,-0.51683,0.260241,0.0218621,-0.330166,0.648733,0.492387,-0.500896,0.310901,0.222214,-0.274402,0.34445,0.353757,0.233931,-0.14322,0.535488,0.248305,0.432906,-0.435196,-0.0930958,0.291655,-0.316657,-0.181181,-0.148438,-0.216895,0.361587,-0.00830049,0.575507,-0.418579,0.338843,-0.0537826,0.737406,0.600143,0.189115,0.624264,-0.106631,0.53821,0.329804,-0.311912,0.620123,0.430483,0.364776,-0.0852198,-0.016266,-0.182243,-0.289336,-0.163322,-0.0148953,-0.302701,-0.0395391,-0.0189604,0.347612,-0.0534621,-0.444629,0.213877,0.278312,-0.232779,-0.247929,-0.226645,0.540235,-0.394552,0.0364413,-0.216843,0.160828,0.302153,-0.0794817,0.0521455,-0.393646,0.310882,0.0735475,-0.271585,-0.0607314,-0.0287561,-0.575927,-0.594111,-0.216742,0.0902324,-0.155545,-0.0163881,0.292701,-0.266846,0.275696,0.107733,0.326847,-0.000867885,1
-0.686095,0.519277,0.562948,-0.0425047,-0.37205,0.579061,0.464,0.543016,0.124093,-0.00284103,-0.504124,-0.204647,-0.588223,0.562324,-0.474804,-0.794158,-0.809861,0.337716,0.158114,-0.603977,0.896555,0.821586,-0.673908,0.493599,0.187864,-0.572438,0.726039,0.593312,0.578576,-0.262782,0.796883,0.501052,0.457474,-0.735181,-0.0731582,0.578896,-0.269441,-0.504495,-0.343771,-0.111363,0.425788,0.261962,0.698738,-0.62539,0.671087,-0.0802932,1.13825,0.808875,0.0794079,0.937695,-0.209267,0.543135,0.685438,-0.325837,0.625117,0.899151,0.523847,-0.31839,0.158978,-0.370088,-0.350175,-0.175219,-0.146984,-0.389083,-0.129241,0.306341,0.530854,-0.179888,-0.462807,0.20577,0.736802,-0.163016,-0.649792,-0.314422,0.794271,-0.8607,-0.11186,-0.341942,0.409825,1.01806,-0.254214,0.0311783,-0.496441,0.490021,-0.110833,-0.523815,-0.0708724,0.0128213,-0.596284,-0.698009,-0.437017,0.389213,-0.324695,-0.298525,0.595197,-0.548878,0.429048,0.174922,0.565399,-0.141219,1
